id,name,cafe_type,district,address,phone,age,capacity,image_url,reserve_url,detail_url,operation_period,operation_days,closed_days,feature_summary,open_saturday,open_sunday,parking_available,parking_info,lat,lng,source_url
kc_051,서울형 키즈카페 동대문구 답십리1동점,일반형 키즈카페,동대문구,"서울특별시 동대문구 답십리로 130 309동 커뮤니티센터 내 (답십리동, 래미안위브)",02-6404-5784,2 ~ 5세 (연나이 기준) 2024년생 ~ 2021년생 (2026년도 기준),개인 14 명 단체 20 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/2/8/20450be3-7c59-4924-be9d-e854cc2df951.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=DM250103&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DM250103&q_fcltyStle=2001,,화요일~일요일,"월요일, 명절 및 공휴일, 근로자의 날",놀이돌봄서비스 운영 · 미끄럼방지 양말 필수 · 현장 계좌이체 결제,True,True,True,무료주차 가능,37.57115330402667,127.05374293804412,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DM250103&q_fcltyStle=2001
kc_052,서울형 키즈카페 동대문구 새샘공원점,일반형 키즈카페,동대문구,서울특별시 동대문구 사가정로2길 99 (답십리동) 서울형키즈카페 새샘공원점_답십리초등학교 후문 옆 새샘근린공원 내 두번째 건물,02-3390-4578,3 ~ 8세 (연나이 기준) 2023년생 ~ 2018년생 (2026년도 기준),개인 23 명 단체 23 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/10/14/3f9c7efc-f23e-4ce1-9ab1-189c1bab7eda.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=DM250901&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DM250901&q_fcltyStle=2001,,화요일~일요일,"매주 월요일, 법정 공휴일 및 노동 (어린이날 정상 운영 )",놀이돌봄서비스 운영 · 미끄럼방지 양말 필수 · 현장 계좌이체 결제,True,True,,,37.568816956685005,127.05500075923948,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DM250901&q_fcltyStle=2001
kc_053,서울형키즈카페 동대문구 장안1동점,일반형 키즈카페,동대문구,서울특별시 동대문구 답십리로66길 3 서울형 키즈카페 장안1동점 (장안동),02-2212-0833,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 12 명 단체 20 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/3/12/9b38586e-c90b-4ca3-a1de-83955574df73.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=DM250304&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DM250304&q_fcltyStle=2001,,월요일~토요일,"일요일, 법정공휴일, 근로자의 날",놀이돌봄서비스 운영 · 미끄럼방지 양말 필수 · 현장 계좌이체 결제,True,False,,,37.57234,127.06859,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DM250304&q_fcltyStle=2001
kc_054,서울형 키즈카페 동작구 사당1동점(동작키즈카페),일반형 키즈카페,동작구,서울특별시 동작구 남부순환로 2081 3층 (사당어르신복지관) (사당동),02-583-4569,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 15 명 단체 15 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2026/2/13/58f7acf4-7605-466a-a168-00a0455bdc63.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=DJ260201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ260201&q_fcltyStle=2001,,화~일요일,"월, 공휴일, 대체공휴일 및 근로자의날",놀이돌봄서비스 운영 · 미끄럼방지 양말 필수 · 현장 계좌이체 결제,True,True,,,37.47704,126.97984,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ260201&q_fcltyStle=2001
kc_055,서울형 키즈카페 동작구 사당2동점(동작키즈카페),일반형 키즈카페,동작구,서울특별시 동작구 동작대로29길 63-26 2층 (사당동),070-7163-1480,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 18 명 단체 25 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/10/1/c92b010e-8031-4a1a-9260-18a015a4d929.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=DJ251003&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ251003&q_fcltyStle=2001,,화~일요일,"월, 공휴일, 대체공휴일 및 근로자의날",놀이돌봄서비스 운영 · 현장 계좌이체 결제 · 보호자 동반 이용,True,True,,,37.48838,126.97758,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ251003&q_fcltyStle=2001
kc_056,서울형 키즈카페 동작구 사당3동점(동작키즈카페),일반형 키즈카페,동작구,서울특별시 동작구 사당로23길 254 별관 지하 1층 (사당동),070-7163-1463,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 19 명 단체 30 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2024/12/31/ec8abda9-5e3b-46f4-b9a9-b99ab7da82c7.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=DJ241203&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ241203&q_fcltyStle=2001,,월~토,"일, 공휴일, 대체공휴일 및 근로자의날 (단, 어린이날은 운영)",놀이돌봄서비스 운영 · 현장 계좌이체 결제 · 보호자 동반 이용,True,False,True,"★ 주차 : 초대교회 지상 주차장 이용 가능합니다. 만차일 경우, 인근 사당종합체육관 유료주차장 이용 (주차로 인한 노쇼 일시 패널티 삭제 불가)",37.49279,126.96856,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ241203&q_fcltyStle=2001
kc_057,서울형 키즈카페 동작구 상도1동 1호점(동작키즈카페),일반형 키즈카페,동작구,서울특별시 동작구 상도로47아길 44-1 1층 (상도동),070-7163-1464,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 7 명 단체 14 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/1/2/209a5840-855c-480d-b20f-d42b1f5442bc.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=DJ241201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ241201&q_fcltyStle=2001,,월~금,"토,일,공휴일",놀이돌봄서비스 운영 · 현장 계좌이체 결제 · 회차별 예약 운영,False,False,,,37.50424,126.95348,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ241201&q_fcltyStle=2001
kc_058,서울형 키즈카페 동작구 상도2동점(동작키즈카페),일반형 키즈카페,동작구,"서울특별시 동작구 양녕로 220 상가동 B1 (상도동, 상도역 롯데캐슬 파크엘)",070-7163-1466,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 28 명 단체 28 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2024/12/27/57706bfb-2270-4bed-b96a-5cfaac2fc9c9.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=DJ241202&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ241202&q_fcltyStle=2001,,화~일,"월, 공휴일, 대체공휴일 및 근로자의날 (단, 어린이날은 운영)",놀이돌봄서비스 운영 · 미끄럼방지 양말 필수 · 현장 계좌이체 결제,True,True,,,37.501466682334815,126.94606679845513,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ241202&q_fcltyStle=2001
kc_059,서울형 키즈카페 동작구 상도3동점(동작키즈카페),일반형 키즈카페,동작구,서울특별시 동작구 상도로15가길 16 가온어린이집 3층 서울형키즈카페 (상도동),070-7163-1474,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 14 명 단체 20 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2023/8/4/eaa8991f-a8d1-48fd-bfaf-91f7e2b262c1.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=DJ221102&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ221102&q_fcltyStle=2001,,화~일,"월요일, 근로자의날, 명절 및 공휴일",놀이돌봄서비스 운영 · 미끄럼방지 양말 필수 · 현장 계좌이체 결제,True,True,,,37.50199,126.93237,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ221102&q_fcltyStle=2001
kc_060,서울형 키즈카페 동작구 신대방1동점(동작키즈카페),일반형 키즈카페,동작구,서울특별시 동작구 신대방11길 24 1층 (신대방동),02-849-9760,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 8 명 단체 10 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/3/6/6ca689c4-2cd7-45e9-a13c-27bc3e292408.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=DJ241008&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ241008&q_fcltyStle=2001,,화~토,월,놀이돌봄서비스 운영 · 미끄럼방지 양말 필수 · 현장 계좌이체 결제,True,False,,,37.48881,126.9084,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ241008&q_fcltyStle=2001
kc_061,서울형 키즈카페 동작구 신대방2동점(동작키즈카페),일반형 키즈카페,동작구,서울특별시 동작구 여의대방로24길 76 5층(신대방2동 주민센터) (신대방동),070-7163-1460,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 25 명 단체 25 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2026/4/2/1c967aec-9479-4a06-ae0e-d2fcf6ad552c.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=DJ260205&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ260205&q_fcltyStle=2001,,화~일요일,"월, 공휴일, 대체공휴일 및 근로자의날",놀이돌봄서비스 운영 · 현장 계좌이체 결제 · 보호자 동반 이용,True,True,,,37.49842,126.92454,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ260205&q_fcltyStle=2001
kc_062,서울형 키즈카페 동작구 흑석동점(동작키즈카페),일반형 키즈카페,동작구,서울특별시 동작구 서달로 129 까망돌도서관 1층 (흑석동),070-7163-1468,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 14 명 단체 20 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2024/11/7/24e6db7f-d54a-4bb5-9c6a-cd1442e202de.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=DJ241006&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ241006&q_fcltyStle=2001,,화~일,"월요일, 법정공휴일, 대체공휴일 및 근로자의날",현장 계좌이체 결제 · 보호자 동반 이용 · 회차별 예약 운영,True,True,,,37.50512,126.96061,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ241006&q_fcltyStle=2001
kc_063,서울형 키즈카페 동작구 대방동점(동작키즈카페),일반형 키즈카페,동작구,서울특별시 동작구 여의대방로36길 11 4층 (대방동),02-823-4587,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 23 명 단체 30 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2023/8/4/c47df8b9-c49b-48e0-9c93-47fe99f4d99e.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=DJ230701&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ230701&q_fcltyStle=2001,,화~일,"월요일, 명절 및 공휴일, 근로자의 날",놀이돌봄서비스 운영 · 현장 계좌이체 결제 · 회차별 예약 운영,True,True,,,37.50462,126.92299,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ230701&q_fcltyStle=2001
kc_064,서울형 키즈카페 동작구 상도1동2호점(동작키즈카페),일반형 키즈카페,동작구,서울특별시 동작구 매봉로 1 김영삼도서관 1층 (상도1동),070-7163-1478,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 15 명 단체 25 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/2/5/f3396b89-4732-43f7-b3ba-7d967a666a3b.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=DJ241204&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ241204&q_fcltyStle=2001,,화~일,월,놀이돌봄서비스 운영 · 미끄럼방지 양말 필수 · 현장 계좌이체 결제,True,True,,,37.50541,126.94993,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ241204&q_fcltyStle=2001
kc_065,서울형 키즈카페 동작구 상도4동 2호점(동작키즈카페),일반형 키즈카페,동작구,서울특별시 동작구 성대로16길 21 (상도동) 연꽃어린이집 건물 내 3층,070-7163-1465,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 10 명 단체 15 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2024/11/12/32663962-6afb-4a8f-8596-ec338ef2ad90.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=DJ241004&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ241004&q_fcltyStle=2001,,화~토,"월, 공휴일, 대체공휴일 및 근로자의날 (단, 어린이날은 운영)",현장 계좌이체 결제 · 회차별 예약 운영,True,False,,,37.49762,126.93732,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ241004&q_fcltyStle=2001
kc_066,서울형 키즈카페 동작구 상도4동 1호점(동작키즈카페),일반형 키즈카페,동작구,서울특별시 동작구 성대로 180 상도어울마당 2층 (상도동),070-7163-1477,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 14 명 단체 14 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2024/8/23/95aac10a-2e16-4ca8-97e2-445acfe81c7e.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=DJ240701&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ240701&q_fcltyStle=2001,,월~토요일,"일, 공휴일",놀이돌봄서비스 운영 · 미끄럼방지 양말 필수 · 현장 계좌이체 결제,True,False,,,37.49926,126.94037,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ240701&q_fcltyStle=2001
kc_067,서울형 키즈카페 마포구 상암점,일반형 키즈카페,마포구,서울특별시 마포구 상암산로1길 71 마포구육아종합지원센터 2~3층 서울형 키즈카페 마포구 상암점 (상암동),070-4948-1276,1 ~ 6세 (연나이 기준) 2025년생 ~ 2020년생 (2026년도 기준),개인 46 명 단체 40 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2026/1/6/658e55bf-6d3f-4696-bde5-01ff382892cd.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=MP230802&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=MP230802&q_fcltyStle=2001,,화~일,"월요일, 명절 및 공휴일, 근로자의날",놀이돌봄서비스 운영 · 미끄럼방지 양말 필수 · 현장 접수 병행,True,True,True,★ 주차안내 / - 주차장 규모가 협소한 관계로 대중교통 이용 권장,37.58052,126.88362,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=MP230802&q_fcltyStle=2001
kc_068,서울형 키즈카페 마포구 서강동１호점,일반형 키즈카페,마포구,서울특별시 마포구 토정로 148-14 2층 (상수동),02-323-0187,4 ~ 9세 (연나이 기준) 2022년생 ~ 2017년생 (2026년도 기준),개인 38 명 단체 38 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2026/1/22/aab1df4e-3976-48ad-a256-bf320e4c127b.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=MP251201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=MP251201&q_fcltyStle=2001,,화~일,"월요일, 명절 및 공휴일, 근로자의날",놀이돌봄서비스 운영 · 미끄럼방지 양말 필수 · 현장 계좌이체 결제,True,True,True,★ 주차안내 / - 주차장 매우 협소.(B1 지하층 엘리베이터 사용불가.) 대중교통 이용 권장,37.54508,126.92703,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=MP251201&q_fcltyStle=2001
kc_069,서울형 키즈카페 마포구 쌍룡산근린공원점(염리동),일반형 키즈카페,마포구,서울특별시 마포구 대흥로24바길 55 쌍룡산근린공원점 (염리동),010-5945-2455,4 ~ 9세 (연나이 기준) 2022년생 ~ 2017년생 (2026년도 기준),개인 28 명 단체 28 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2026/3/13/4fa2d4f1-d46f-4cd6-bc69-b9a119aea2c1.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=MP260201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=MP260201&q_fcltyStle=2001,,"화,수,목,금,토,일","월요일, 명절 및 공휴일, 근로자의날",놀이돌봄서비스 운영 · 미끄럼방지 양말 필수 · 현장 계좌이체 결제,True,True,True,★ 주차안내 / 맞은편 한서공용주차장 (내부 공사로 인해 26년 9월까지 이용불가),37.552790492088086,126.94972537636748,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=MP260201&q_fcltyStle=2001
kc_070,서울형 키즈카페 서대문구 북가좌1동점(다정다감 키즈카페),일반형 키즈카페,서대문구,서울특별시 서대문구 수색로8길 48-4 사회교육관 3층 (북가좌동),02-304-5501,4 ~ 8세 (연나이 기준) 2022년생 ~ 2018년생 (2026년도 기준),개인 40 명 단체 50 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2024/8/8/ce58ffbe-2bc2-4cd7-829f-db1e95e46994.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SM240501&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SM240501&q_fcltyStle=2001,,월~토,"일요일, 대체공휴일, 국가공휴일, 근로자의 날",놀이돌봄서비스 운영 · 대중교통 이용 권장 · 보호자 동반 이용,True,False,True,- 주차공간이 협소합니다. 많은 아이들의 이용을 위해 가급적 대중교통을 이용해주시기 바랍니다.,37.57628,126.90753,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SM240501&q_fcltyStle=2001
kc_071,서울형 키즈카페 서대문구 BABY 남가좌1동점,일반형 키즈카페,서대문구,서울특별시 서대문구 모래내로15길 31 서대문구육아종합지원센터 2층 (남가좌동) (남가좌동),02-3217-6551,0 ~ 1세 (연나이 기준) 2026년생 ~ 2025년생 (2026년도 기준),개인 5 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/11/29/e998bc06-9524-40ad-9579-f34741380ff2.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SM251101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SM251101&q_fcltyStle=2001,,월~토요일,"일요일, 대체공휴일, 국가공휴일, 근로자의 날",현장 계좌이체 결제 · 보호자 동반 이용 · 회차별 예약 운영,True,False,,,37.57303,126.91992,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SM251101&q_fcltyStle=2001
kc_072,서울형 키즈카페 서대문구 남가좌1동점,일반형 키즈카페,서대문구,서울특별시 서대문구 모래내로15길 31 서대문구육아종합지원센터 2층 (남가좌동),02-3217-6551,1 ~ 3세 (연나이 기준) 2025년생 ~ 2023년생 (2026년도 기준),개인 10 명 단체 10 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2024/11/27/7ccc8b1b-4b75-49db-967c-9720fae1a0b7.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SM241101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SM241101&q_fcltyStle=2001,,월~토요일,"일요일, 대체공휴일, 국가공휴일, 근로자의 날",놀이돌봄서비스 운영 · 현장 계좌이체 결제 · 보호자 동반 이용,True,False,,,37.57303,126.91992,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SM241101&q_fcltyStle=2001
kc_073,서울형 키즈카페 서대문구 홍제3동점(키즈땅놀이터),일반형 키즈카페,서대문구,서울특별시 서대문구 세검정로 104 문화촌제일교회 1층 (홍제3동),02-394-7323,2 ~ 7세 (연나이 기준) 2024년생 ~ 2019년생 (2026년도 기준),개인 25 명 단체 25 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/9/18/82ba363c-8200-4536-af40-1dc93bf4c494.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SM250101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SM250101&q_fcltyStle=2001,,월요일~토요일,"일요일, 공휴일, 근로자의 날, 선거일, 임시 공휴일",미끄럼방지 양말 필수 · 현장 계좌이체 결제 · 대중교통 이용 권장,True,False,True,- 주차 공간이 협소합니다. 되도록 대중교통을 이용해주시면 감사하겠습니다.,37.598634126060496,126.94875083864032,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SM250101&q_fcltyStle=2001
kc_074,서울형 키즈카페 서대문구 천연동점,일반형 키즈카페,서대문구,서울특별시 서대문구 독립문로8길 107 2층 (천연동),02-393-1011,3 ~ 7세 (연나이 기준) 2023년생 ~ 2019년생 (2026년도 기준),개인 25 명 단체 25 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/2/5/61ce86d8-60f9-4956-a86d-aaa7c1aa5fb3.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SM250102&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SM250102&q_fcltyStle=2001,,월~토(일요일은 휴관),"공휴일, 근로자의 날, 선거일, 임시 공휴일",미끄럼방지 양말 필수 · 대중교통 이용 권장 · 보호자 동반 이용,True,False,True,- 주차 공간이 협소합니다. 가급적 대중교통을 이용해 주시면 감사하겠습니다.,37.5658,126.95898,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SM250102&q_fcltyStle=2001
kc_075,서울형 키즈카페 서대문구 홍제1동점,일반형 키즈카페,서대문구,서울특별시 서대문구 통일로39길 22-31 홍광문화선교원 3층 (홍제동),02-396-1006,1 ~ 6세 (연나이 기준) 2025년생 ~ 2020년생 (2026년도 기준),개인 25 명 단체 25 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2026/2/20/a0043f7e-832f-463e-9cd4-2231f536724f.png,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SM260101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SM260101&q_fcltyStle=2001,,월~토,"일요일, 공휴일, 근로자의 날, 선거일, 임시 공휴일",미끄럼방지 양말 필수 · 현장 계좌이체 결제 · 보호자 동반 이용,True,False,,,37.588793310382364,126.94400738607482,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SM260101&q_fcltyStle=2001
kc_076,서울형 키즈카페 서초구 문화예술공원점(서리풀노리학교 문화예술공원점),일반형 키즈카페,서초구,서울특별시 서초구 바우뫼로12길 40 (양재동),02-577-9340,4 ~ 6세 (연나이 기준) 2022년생 ~ 2020년생 (2026년도 기준),개인 17 명 단체 20 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2024/3/15/9353f44d-49e2-4a0e-a280-abda29051109.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SC231001&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SC231001&q_fcltyStle=2001,,화~일,"월요일, 노동절, 법정공휴일",놀이돌봄서비스 운영 · 대중교통 이용 권장 · 회차별 예약 운영,True,True,False,★주차 불가 안내 [공원 내 주차는 불가하며 인근 매헌시민의 숲(매헌)역 공영 주차장 및 대중교통을 이용하여 주시기 바랍니다.],37.469507699827005,127.03241553845741,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SC231001&q_fcltyStle=2001
